customer_id,arm,p_churn,risk_vs_base,cltv,monthly_charges,tenure_months,offer_id,offer_name,cost,delta_prior,ev,min_ev_floor,lever_summary,levers,considered,vetoed,status,catalog_version,actual_churn
1310-QRITU,treatment,0.4484,above,5877.0,50.3,18,OFF-CONTRACT-2Y,2-year contract at 15% off,90.54,0.18,383.8,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:384|OFF-CONTRACT-1Y:256|OFF-BUNDLE-ALL:248|OFF-TECHSUP-12:150|OFF-SEC-12:72|OFF-AUTOPAY:45,,recommended,3,0
3563-SVYLG,treatment,0.01,below,5215.0,62.65,68,,,0.0,0.0,0.0,20.0,,,,,no_action_needed,3,0
7879-CGSFV,treatment,0.1849,below,5101.0,100.9,55,,,0.0,0.0,0.0,20.0,No tech support add-on; No device protection; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-TECHSUP-12:15|OFF-AUTOPAY:-22,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
1833-TCXKK,treatment,0.4743,above,3301.0,107.75,45,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,98.68,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|FIBER_PREMIUM,OFF-BUNDLE-ALL:99|OFF-CONTRACT-2Y:88|OFF-TECHSUP-12:65|OFF-CONTRACT-1Y:59|OFF-SEC-12:18,,recommended,3,0
5696-CEIQJ,treatment,0.01,below,4376.0,103.15,67,,,0.0,0.0,0.0,20.0,No online security add-on; Premium fiber plan,NO_ONLINE_SECURITY|FIBER_PREMIUM,OFF-SEC-12:-58,OFF-SEC-12:R3_POSITIVE_EV,no_action_needed,3,0
4012-YCFAI,treatment,0.0102,below,6174.0,61.35,60,,,0.0,0.0,0.0,20.0,No device protection; Manual payment method,NO_DEVICE_PROTECTION|MANUAL_PAYMENT,OFF-AUTOPAY:-57,OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
9289-LBQVU,treatment,0.1228,below,5037.0,70.15,64,,,0.0,0.0,0.0,20.0,No online security add-on; No device protection; Manual payment method,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MANUAL_PAYMENT,OFF-SEC-12:-29|OFF-AUTOPAY:-35,OFF-SEC-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
6933-FHBZC,treatment,0.0953,below,3079.0,56.05,26,,,0.0,0.0,0.0,20.0,No tech support add-on; No online security add-on; Manual payment method,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MANUAL_PAYMENT,OFF-TECHSUP-12:-37|OFF-SEC-12:-45|OFF-AUTOPAY:-48|OFF-BUNDLE-ALL:-79,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV|OFF-BUNDLE-ALL:R3_POSITIVE_EV,no_action_needed,3,0
6726-NNFWD,treatment,0.0466,below,6004.0,89.45,71,,,0.0,0.0,0.0,20.0,No tech support add-on; No online security add-on; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|FIBER_PREMIUM,OFF-TECHSUP-12:-38|OFF-SEC-12:-46|OFF-BUNDLE-ALL:-81,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-BUNDLE-ALL:R3_POSITIVE_EV,no_action_needed,3,0
4419-UJMUS,treatment,0.0102,below,4637.0,99.35,69,,,0.0,0.0,0.0,20.0,No online security add-on; No device protection; Manual payment method; Premium fiber plan,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-SEC-12:-58|OFF-AUTOPAY:-58,OFF-SEC-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
5519-TEEUH,treatment,0.01,below,5759.0,20.15,33,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-58,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
5753-QQWPW,treatment,0.0857,below,4131.0,59.9,28,,,0.0,0.0,0.0,20.0,No device protection; Manual payment method,NO_DEVICE_PROTECTION|MANUAL_PAYMENT,OFF-AUTOPAY:-46,OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
3173-NVMPX,treatment,0.202,below,4291.0,55.3,9,OFF-CONTRACT-2Y,2-year contract at 15% off,99.54,0.18,56.48,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-2Y:56|OFF-CONTRACT-1Y:38|OFF-TECHSUP-12:9|OFF-BUNDLE-ALL:1|OFF-SEC-12:-17|OFF-AUTOPAY:-25,,recommended,3,0
2892-GESUL,treatment,0.01,below,2269.0,19.35,18,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-59,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
8034-RYTVV,treatment,0.0923,below,5735.0,84.25,55,,,0.0,0.0,0.0,20.0,"No tech support add-on; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-TECHSUP-12:-18,OFF-TECHSUP-12:R3_POSITIVE_EV,no_action_needed,3,0
1716-LSAMB,treatment,0.01,below,5083.0,54.65,45,,,0.0,0.0,0.0,20.0,No device protection,NO_DEVICE_PROTECTION,,,no_action_needed,3,0
9279-CJEOJ,treatment,0.5647,above,5691.0,95.4,21,OFF-CONTRACT-2Y,2-year contract at 15% off,171.72,0.18,406.75,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-CONTRACT-2Y:407|OFF-BUNDLE-ALL:329|OFF-CONTRACT-1Y:271|OFF-TECHSUP-12:197|OFF-SEC-12:101,,recommended,3,0
8457-XIGKN,treatment,0.0872,below,5909.0,19.6,20,OFF-CONTRACT-2Y,2-year contract at 15% off,35.28,0.18,57.47,20.0,Rolling month-to-month contract; Phone-only account,MONTH_TO_MONTH|NO_INTERNET,OFF-CONTRACT-2Y:57|OFF-CONTRACT-1Y:38,,recommended,3,0
1346-PJWTK,treatment,0.1189,below,4806.0,94.15,61,,,0.0,0.0,0.0,20.0,No online security add-on; Rolling month-to-month contract; Premium fiber plan,NO_ONLINE_SECURITY|MONTH_TO_MONTH|FIBER_PREMIUM,OFF-SEC-12:-32|OFF-CONTRACT-1Y:-44|OFF-CONTRACT-2Y:-67,OFF-SEC-12:R3_POSITIVE_EV|OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-CONTRACT-2Y:R3_POSITIVE_EV,no_action_needed,3,0
9107-UKCKY,treatment,0.2528,below,6432.0,79.8,61,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,107.13,20.0,No tech support add-on; No online security add-on; Manual payment method,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MANUAL_PAYMENT,OFF-BUNDLE-ALL:107|OFF-TECHSUP-12:70|OFF-SEC-12:21|OFF-AUTOPAY:5,,recommended,3,0
4654-ULTTN,treatment,0.1583,below,6447.0,74.8,70,,,0.0,0.0,0.0,20.0,,,,,no_action_needed,3,0
1707-HABPF,treatment,0.115,below,3191.0,91.3,46,,,0.0,0.0,0.0,20.0,No tech support add-on; No online security add-on; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|FIBER_PREMIUM,OFF-TECHSUP-12:-31|OFF-SEC-12:-42|OFF-BUNDLE-ALL:-69,OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-BUNDLE-ALL:R3_POSITIVE_EV,no_action_needed,3,0
5063-IUOKK,treatment,0.027,below,2016.0,19.75,13,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-58,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
2308-STERM,treatment,0.1955,below,5816.0,19.4,2,OFF-CONTRACT-1Y,1-year contract at 10% off,23.28,0.12,113.16,20.0,Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Phone-only account,MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-CONTRACT-1Y:113|OFF-AUTOPAY:-15,,recommended,3,0
2877-VDUER,treatment,0.01,below,5691.0,40.9,35,,,0.0,0.0,0.0,20.0,No online security add-on; No device protection; Manual payment method,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MANUAL_PAYMENT,OFF-SEC-12:-57|OFF-AUTOPAY:-58,OFF-SEC-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
3913-FCUUW,treatment,0.01,below,4463.0,70.45,72,,,0.0,0.0,0.0,20.0,,,,,no_action_needed,3,0
3301-VKTGC,treatment,0.01,below,4380.0,85.5,68,,,0.0,0.0,0.0,20.0,"No tech support add-on; No device protection; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_DEVICE_PROTECTION|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-TECHSUP-12:-57,OFF-TECHSUP-12:R3_POSITIVE_EV,no_action_needed,3,0
0816-TSPHQ,treatment,0.1167,below,3976.0,20.75,2,OFF-CONTRACT-1Y,1-year contract at 10% off,24.9,0.12,30.78,20.0,Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Phone-only account,MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-CONTRACT-1Y:31|OFF-AUTOPAY:-41,,recommended,3,0
4619-EVPHY,treatment,0.3037,above,3748.0,91.0,20,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,38.85,20.0,"No tech support add-on; No online security add-on; No device protection; High bill, few add-ons; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|HIGH_CHARGE_LOW_BUNDLE|FIBER_PREMIUM,OFF-BUNDLE-ALL:39|OFF-TECHSUP-12:31|OFF-SEC-12:-3,,recommended,3,0
9115-YQHGA,treatment,0.2058,below,3355.0,51.1,40,OFF-CONTRACT-2Y,2-year contract at 15% off,91.98,0.18,32.3,20.0,No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:32|OFF-CONTRACT-1Y:22|OFF-SEC-12:-26|OFF-AUTOPAY:-32,,recommended,3,0
9334-GWGOW,control,0.7826,above,2259.0,74.85,7,OFF-CONTRACT-2Y,2-year contract at 15% off,134.73,0.18,183.49,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-CONTRACT-2Y:183|OFF-BUNDLE-ALL:127|OFF-CONTRACT-1Y:122|OFF-TECHSUP-12:81|OFF-SEC-12:28|OFF-AUTOPAY:11,,recommended,3,0
6542-LWGXJ,treatment,0.5526,above,2730.0,25.0,3,OFF-CONTRACT-1Y,1-year contract at 10% off,30.0,0.12,151.03,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-1Y:151|OFF-BUNDLE-ALL:91|OFF-TECHSUP-12:60|OFF-SEC-12:15|OFF-AUTOPAY:0,,recommended,3,0
2087-QAREY,treatment,0.3726,above,5722.0,54.7,22,OFF-CONTRACT-2Y,2-year contract at 15% off,98.46,0.18,285.3,20.0,No tech support add-on; No online security add-on; Rolling month-to-month contract; Manual payment method,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:285|OFF-CONTRACT-1Y:190|OFF-BUNDLE-ALL:178|OFF-TECHSUP-12:110|OFF-SEC-12:46|OFF-AUTOPAY:25,,recommended,3,0
2320-TZRRH,control,0.0295,below,4700.0,19.5,20,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-54,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
9752-ZNQUT,treatment,0.5528,above,3704.0,48.6,1,OFF-CONTRACT-1Y,1-year contract at 10% off,58.32,0.12,187.39,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-1Y:187|OFF-BUNDLE-ALL:166|OFF-TECHSUP-12:103|OFF-SEC-12:42|OFF-AUTOPAY:22,,recommended,3,0
5666-MBJPT,control,0.01,below,5449.0,25.1,65,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
4396-KLSEH,treatment,0.2252,below,5918.0,19.85,4,OFF-CONTRACT-1Y,1-year contract at 10% off,23.82,0.12,136.11,20.0,Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Phone-only account,MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-CONTRACT-1Y:136|OFF-AUTOPAY:-7,,recommended,3,0
1217-VASWC,treatment,0.371,above,4499.0,100.55,43,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,113.17,20.0,No tech support add-on; No online security add-on; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|FIBER_PREMIUM,OFF-BUNDLE-ALL:113|OFF-TECHSUP-12:73|OFF-SEC-12:23,,recommended,3,0
6370-ZVHDV,control,0.0179,below,4501.0,25.3,61,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
4983-CCWMC,treatment,0.4543,above,5487.0,69.6,3,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,228.47,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-BUNDLE-ALL:228|OFF-CONTRACT-1Y:216|OFF-TECHSUP-12:139|OFF-SEC-12:64|OFF-AUTOPAY:40,,recommended,3,0
2522-WLNSF,treatment,0.0827,below,2225.0,64.2,34,,,0.0,0.0,0.0,20.0,No online security add-on,NO_ONLINE_SECURITY,OFF-SEC-12:-51,OFF-SEC-12:R3_POSITIVE_EV,no_action_needed,3,0
5619-XZZKR,treatment,0.0586,below,2195.0,19.95,4,,,0.0,0.0,0.0,20.0,Manual payment method; Under 12 months tenure; Phone-only account,MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-AUTOPAY:-55,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
3948-FVVRP,control,0.0943,below,2848.0,54.8,9,,,0.0,0.0,0.0,20.0,No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-1Y:-34|OFF-SEC-12:-47|OFF-AUTOPAY:-49|OFF-CONTRACT-2Y:-50,OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-SEC-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV|OFF-CONTRACT-2Y:R3_POSITIVE_EV,no_action_needed,3,0
0983-TATYJ,treatment,0.0642,below,4935.0,51.45,33,,,0.0,0.0,0.0,20.0,No online security add-on; No device protection; Manual payment method,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MANUAL_PAYMENT,OFF-SEC-12:-44|OFF-AUTOPAY:-47,OFF-SEC-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
3312-ZWLGF,treatment,0.5187,above,3172.0,79.3,29,OFF-CONTRACT-2Y,2-year contract at 15% off,142.74,0.18,153.42,20.0,No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Premium fiber plan,NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-CONTRACT-2Y:153|OFF-CONTRACT-1Y:102|OFF-SEC-12:22|OFF-AUTOPAY:6,,recommended,3,0
6297-NOOPG,treatment,0.2941,above,5979.0,110.5,70,OFF-SEC-12,Online Security bundled free for 12 months,60.16,0.05,27.76,20.0,No online security add-on; Manual payment method; Premium fiber plan,NO_ONLINE_SECURITY|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-SEC-12:28|OFF-AUTOPAY:10,,recommended,3,0
8903-XEBGX,treatment,0.5197,above,4594.0,55.3,2,OFF-CONTRACT-1Y,1-year contract at 10% off,66.36,0.12,220.14,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER,OFF-CONTRACT-1Y:220|OFF-BUNDLE-ALL:214|OFF-TECHSUP-12:131|OFF-SEC-12:59|OFF-AUTOPAY:36,,recommended,3,0
6064-ZATLR,treatment,0.0263,below,2842.0,52.85,27,,,0.0,0.0,0.0,20.0,No tech support add-on; No device protection,NO_TECH_SUPPORT|NO_DEVICE_PROTECTION,OFF-TECHSUP-12:-54,OFF-TECHSUP-12:R3_POSITIVE_EV,no_action_needed,3,0
9648-BCHKM,treatment,0.0109,below,5231.0,24.65,18,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
7167-PCEYD,treatment,0.01,below,4260.0,19.8,67,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-58,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
8749-CLJXC,treatment,0.473,above,2067.0,20.05,1,OFF-CONTRACT-1Y,1-year contract at 10% off,24.06,0.12,93.26,20.0,Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Phone-only account,MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-CONTRACT-1Y:93|OFF-AUTOPAY:-21,,recommended,3,0
3580-GICBM,treatment,0.01,below,6201.0,24.2,61,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-58,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
4686-UXDML,treatment,0.6236,above,2113.0,99.85,21,OFF-BUNDLE-ALL,"Tech Support + Online Security bundle, 12 months",120.51,0.14,63.96,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|FIBER_PREMIUM,OFF-BUNDLE-ALL:64|OFF-CONTRACT-2Y:57|OFF-TECHSUP-12:45|OFF-CONTRACT-1Y:38|OFF-SEC-12:6,,recommended,3,0
6349-JDHQP,treatment,0.0889,below,6338.0,19.85,53,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
0289-IVARM,treatment,0.1491,below,3463.0,60.55,35,,,0.0,0.0,0.0,20.0,No tech support add-on; Rolling month-to-month contract; Manual payment method,NO_TECH_SUPPORT|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-1Y:-11|OFF-CONTRACT-2Y:-16|OFF-TECHSUP-12:-19|OFF-AUTOPAY:-39,OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-CONTRACT-2Y:R3_POSITIVE_EV|OFF-TECHSUP-12:R3_POSITIVE_EV|OFF-AUTOPAY:R3_POSITIVE_EV,no_action_needed,3,0
3090-QFUVD,treatment,0.2216,below,2507.0,20.3,1,OFF-CONTRACT-1Y,1-year contract at 10% off,24.36,0.12,42.31,20.0,Rolling month-to-month contract; Under 12 months tenure; Phone-only account,MONTH_TO_MONTH|NEW_CUSTOMER|NO_INTERNET,OFF-CONTRACT-1Y:42,,recommended,3,0
2805-AUFQN,treatment,0.018,below,3875.0,19.8,25,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
1169-WCVAK,treatment,0.3003,above,4600.0,88.8,19,OFF-CONTRACT-2Y,2-year contract at 15% off,159.84,0.18,88.81,20.0,No device protection; Rolling month-to-month contract; Premium fiber plan,NO_DEVICE_PROTECTION|MONTH_TO_MONTH|FIBER_PREMIUM,OFF-CONTRACT-2Y:89|OFF-CONTRACT-1Y:59,,recommended,3,0
1555-HAPSU,treatment,0.01,below,5471.0,23.9,71,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
8132-YPVBX,control,0.582,above,3291.0,85.95,6,OFF-CONTRACT-2Y,2-year contract at 15% off,154.71,0.18,190.06,20.0,"No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; High bill, few add-ons; Under 12 months tenure; Premium fiber plan",NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|HIGH_CHARGE_LOW_BUNDLE|NEW_CUSTOMER|FIBER_PREMIUM,OFF-CONTRACT-2Y:190|OFF-BUNDLE-ALL:148|OFF-CONTRACT-1Y:127|OFF-TECHSUP-12:93|OFF-SEC-12:36|OFF-AUTOPAY:17,,recommended,3,0
3396-DKDEL,treatment,0.01,below,4388.0,115.15,70,,,0.0,0.0,0.0,20.0,Premium fiber plan,FIBER_PREMIUM,,,no_action_needed,3,0
9112-WSNPU,treatment,0.4314,above,5873.0,70.55,35,OFF-CONTRACT-2Y,2-year contract at 15% off,126.99,0.18,329.06,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|FIBER_PREMIUM,OFF-CONTRACT-2Y:329|OFF-BUNDLE-ALL:234|OFF-CONTRACT-1Y:219|OFF-TECHSUP-12:142|OFF-SEC-12:67|OFF-AUTOPAY:41,,recommended,3,0
0402-OAMEN,treatment,0.01,below,5335.0,24.45,72,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
9822-BIIGN,treatment,0.0495,below,4903.0,71.85,53,,,0.0,0.0,0.0,20.0,No device protection; Rolling month-to-month contract; Manual payment method,NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-AUTOPAY:-50|OFF-CONTRACT-1Y:-57|OFF-CONTRACT-2Y:-86,OFF-AUTOPAY:R3_POSITIVE_EV|OFF-CONTRACT-1Y:R3_POSITIVE_EV|OFF-CONTRACT-2Y:R3_POSITIVE_EV,no_action_needed,3,0
2077-MPJQO,treatment,0.6739,above,3533.0,75.4,7,OFF-CONTRACT-2Y,2-year contract at 15% off,135.72,0.18,292.84,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method; Under 12 months tenure; Premium fiber plan,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT|NEW_CUSTOMER|FIBER_PREMIUM,OFF-CONTRACT-2Y:293|OFF-BUNDLE-ALL:213|OFF-CONTRACT-1Y:195|OFF-TECHSUP-12:130|OFF-SEC-12:59|OFF-AUTOPAY:35,,recommended,3,0
2971-SGAFL,treatment,0.3699,above,5631.0,78.75,13,OFF-CONTRACT-2Y,2-year contract at 15% off,141.75,0.18,233.17,20.0,No tech support add-on; Rolling month-to-month contract; Manual payment method,NO_TECH_SUPPORT|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:233|OFF-CONTRACT-1Y:155|OFF-TECHSUP-12:106|OFF-AUTOPAY:23,,recommended,3,0
7876-BEUTG,treatment,0.394,above,2577.0,48.8,15,OFF-CONTRACT-2Y,2-year contract at 15% off,87.84,0.18,94.92,20.0,No tech support add-on; No online security add-on; No device protection; Rolling month-to-month contract; Manual payment method,NO_TECH_SUPPORT|NO_ONLINE_SECURITY|NO_DEVICE_PROTECTION|MONTH_TO_MONTH|MANUAL_PAYMENT,OFF-CONTRACT-2Y:95|OFF-CONTRACT-1Y:63|OFF-BUNDLE-ALL:22|OFF-TECHSUP-12:21|OFF-SEC-12:-9|OFF-AUTOPAY:-19,,recommended,3,0
8241-JUIQO,treatment,0.0481,below,4559.0,19.45,61,,,0.0,0.0,0.0,20.0,Phone-only account,NO_INTERNET,,,no_action_needed,3,0
8909-BOLNL,treatment,0.0702,below,2088.0,21.2,3,,,0.0,0.0,0.0,20.0,Manual payment method; Under 12 months tenure; Phone-only account,MANUAL_PAYMENT|NEW_CUSTOMER|NO_INTERNET,OFF-AUTOPAY:-54,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
3229-USWAR,treatment,0.1286,below,3570.0,79.95,34,,,0.0,0.0,0.0,20.0,,,,,no_action_needed,3,0
1709-EJDOX,treatment,0.01,below,3843.0,19.75,47,,,0.0,0.0,0.0,20.0,Manual payment method; Phone-only account,MANUAL_PAYMENT|NO_INTERNET,OFF-AUTOPAY:-58,OFF-AUTOPAY:R2_MARGIN_FLOOR,no_action_needed,3,0
